     95.1000   100.0000    109.120   103.1200   100.0000    153.980
   16
     96.8741   100.0000    109.176   103.4573   100.0000    154.632
     31.7819    33.9711    65.1278    32.8742    31.9828    82.2754
     19.9070    17.4166    11.9367    23.0838    19.3111    16.5013
     17.9250    23.3249    28.6159    22.1906    24.0211    52.6897
     20.9513    18.3647    12.1221    23.4543    19.4835    16.1363
     44.3757    45.4784    47.8119    45.9659    44.1722    62.3975
     31.7647    33.0517    11.7317    31.3702    30.7210    14.8745
     19.6139    19.5189    38.9473    22.9279    21.0223    50.5053
     18.7723    10.8833    5.94257    23.6176    14.3261    8.77611
     5.63342    5.34488    6.23225    8.23322    7.54177    9.47857
     33.5177    35.2306    21.7333    34.1892    34.1617    27.8011
     21.3841    25.3275    17.2346    22.3374    25.3233    20.6904
     4.52849    5.28075    5.83494    5.80122    6.49084    8.04615
     35.6531    36.0550    37.0603    37.7419    35.9188    47.1471
     4.25483    3.94225    5.22923    6.12769    5.54995    7.47574
     58.3368    58.7112    77.6759    58.2140    54.5073   101.3205
