   94.74  100.00  100.00  110.79  100.00   33.41
   12
   25.85   28.12   24.01   31.27   28.12    9.97
   20.89   11.25    3.09   22.26   11.25    0.99
   31.70   28.12   18.57   36.93   28.12    7.47
   34.87   28.12    1.72   41.87   28.12    0.52
   13.67   11.25    2.04   16.38   11.25    0.68
   29.35   28.12    1.89   36.58   28.12    0.59
    9.19   11.25    4.49   12.05   11.25    2.00
    6.27   11.25    6.44    9.01   11.25    3.01
   17.94   28.12   33.29   22.07   28.12   15.53
   11.76   11.25   39.09   10.58   11.25   16.07
   26.44   28.12   48.62   29.12   28.12   21.51
   16.02   11.25   30.88   15.43   11.25   12.62
