   94.71  100.00  111.20   94.71  100.00  111.20
   5
   94.45   99.73  110.90   67.60   71.38   79.37
   54.97   58.04   64.54   42.03   44.38   49.35
   26.00   27.45   30.52   21.48   22.68   25.22
   10.69   11.29   12.55    9.16    9.67   10.75
    3.45    3.64    4.05    3.09    3.26    3.62
