   97.10  100.00   90.04   97.10  100.00   90.04
   12
   27.32   28.12   22.11   27.42   28.12   26.01
   20.09   11.25    2.71   22.20   11.25    2.27
   32.44   28.12   13.67   33.70   28.12   15.22
   35.18   28.12    2.46   38.22   28.12    0.60
   14.26   11.25    1.73   15.07   11.25    1.11
   30.37   28.12    2.66   30.55   28.12    1.22
   10.74   11.25    3.25   10.54   11.25    2.97
    7.59   11.25    4.90    6.39   11.25    5.18
   21.31   28.12   24.46   19.35   28.12   30.92
   11.58   11.25   29.17   12.54   11.25   42.15
   25.88   28.12   33.37   25.86   28.12   43.38
   15.09   11.25   22.89   17.04   11.25   30.79
