   96.46  100.00  108.62  103.07  100.00   64.29
 41
   19.07   18.42   21.85   19.63   18.42   13.75
   19.31   18.42   18.57   20.23   18.42   11.35
   18.91   18.42   15.23   20.42   18.42    9.79
   17.77   18.42   13.45   19.31   18.42    7.29
   17.28   18.42   13.57   18.19   18.42    7.87
   15.98   18.42   17.97   17.01   18.42   10.96
   15.99   18.42   21.58   16.79   18.42   13.81
   17.06   18.42   25.14   17.73   18.42   16.61
   20.29   18.42   23.87   20.50   18.42   15.43
   20.56   18.42   17.24   21.60   18.42   10.58
   19.89   18.42   10.54   21.66   18.42    7.70
   17.77   18.42    8.51   19.29   18.42    4.86
   16.59   18.42    8.91   17.50   18.42    5.46
   14.73   18.42   16.77   15.52   18.42    9.68
   14.92   18.42   22.76   15.39   18.42   15.62
   16.85   18.42   29.96   17.41   18.42   20.12
   21.53   18.42   26.83   21.49   18.42   17.78
   22.48   18.42   15.14   23.32   18.42    9.25
   21.27   18.42    7.54   23.09   18.42    5.70
   17.77   18.42    5.02   19.39   18.42    2.73
   16.05   18.42    5.64   16.94   18.42    3.51
   13.34   18.42   15.54   14.26   18.42    8.58
   13.67   18.42   24.29   14.37   18.42   17.25
   16.94   18.42   35.45   17.45   18.42   23.35
   22.76   18.42   30.03   23.05   18.42   20.66
   25.05   18.42   12.70   26.14   18.42    7.40
   23.32   18.42    5.13   25.21   18.42    3.10
   17.58   18.42    2.17   19.39   18.42    1.13
   15.47   18.42    2.65   16.23   18.42    1.74
   11.47   18.42   14.15   12.83   18.42    7.66
   12.39   18.42   26.51   13.40   18.42   18.35
   17.58   18.42   42.08   17.96   18.42   27.34
   23.77   18.42   33.62   24.21   18.42   22.43
   26.73   18.42   10.78   28.33   18.42    5.92
   25.16   18.42    3.73   26.84   18.42    1.86
   15.03   18.42    0.98   15.60   18.42    0.72
   10.40   18.42   13.17   11.76   18.42    7.11
   18.72   18.42   46.74   19.19   18.42   31.45
   28.34   18.42    9.67   30.03   18.42    4.90
   27.15   18.42    2.63   28.41   18.42    0.99
    9.82   18.42   12.70   11.02   18.42    6.95
