   97.10  100.00   90.04   97.10  100.00   90.04
   12
   27.28   28.12   21.08   27.30   28.12   25.32
   20.56   11.25    3.60   22.10   11.25    2.30
   33.31   28.12   13.39   33.70   28.12   15.22
   37.18   28.12    4.39   38.15   28.12    0.35
   14.92   11.25    2.94   15.08   11.25    0.99
   31.34   28.12    4.89   30.50   28.12    0.96
   11.09   11.25    4.34   10.63   11.25    2.94
    7.63   11.25    5.61    6.44   11.25    5.16
   20.75   28.12   24.30   19.27   28.12   30.20
   11.48   11.25   29.45   12.50   11.25   41.86
   25.44   28.12   32.34   25.80   28.12   42.96
   15.11   11.25   22.67   16.94   11.25   30.32
