   93.55  100.00  108.48  110.78  100.00   35.59
   12
   25.62   28.12   21.63   30.97   28.12    9.76
   20.43   11.25    3.38   22.21   11.25    1.00
   31.38   28.12   16.99   37.05   28.12    7.43
   34.71   28.12    2.62   41.68   28.12    0.30
   13.75   11.25    2.61   16.36   11.25    0.80
   29.50   28.12    3.23   36.47   28.12    0.63
    9.47   11.25    4.39   12.08   11.25    1.65
    6.67   11.25    6.43    9.00   11.25    2.91
   18.44   28.12   30.11   22.32   28.12   15.45
    9.81   11.25   27.69   10.49   11.25   16.27
   25.51   28.12   43.06   28.98   28.12   22.25
   14.71   11.25   25.61   15.44   11.25   12.94
