   94.52  100.00  114.98   97.09  100.00   83.10
 44
   19.11   18.42   26.61   20.35   18.42   18.31
   20.01   18.42   17.02   21.39   18.42   11.61
   18.34   18.42   13.24   20.04   18.42    8.85
   17.04   18.42   12.63   18.07   18.42    7.65
   16.16   18.42   13.86   16.59   18.42    7.77
   15.05   18.42   19.28   15.12   18.42   12.13
   15.64   18.42   25.33   15.71   18.42   17.86
   16.77   18.42   29.64   16.96   18.42   20.19
   20.31   18.42   29.64   21.71   18.42   19.95
   21.66   18.42   15.16   23.14   18.42   10.64
   19.31   18.42    9.24   21.28   18.42    6.56
   16.95   18.42    8.01   18.07   18.42    4.80
   15.47   18.42    8.92   16.24   18.42    5.38
   13.99   18.42   18.51   14.05   18.42   11.12
   14.88   18.42   28.61   14.78   18.42   19.47
   16.77   18.42   35.59   16.59   18.42   23.78
   21.35   18.42   32.16   23.02   18.42   21.17
   23.41   18.42   14.07   25.45   18.42    9.86
   20.41   18.42    6.26   22.91   18.42    4.43
   16.77   18.42    4.68   18.26   18.42    2.51
   14.72   18.42    5.32   15.63   18.42    3.10
   12.76   18.42   17.75   12.80   18.42   10.32
   13.99   18.42   32.90   13.57   18.42   21.43
   17.23   18.42   41.85   16.51   18.42   28.38
   22.63   18.42   34.42   24.86   18.42   22.98
   25.36   18.42   13.03   27.66   18.42    8.85
   21.77   18.42    4.09   23.93   18.42    3.24
   16.69   18.42    2.50   18.36   18.42    1.40
   13.60   18.42    3.00   15.20   18.42    1.80
   11.32   18.42   17.02   11.35   18.42    9.71
   13.44   18.42   36.39   12.21   18.42   22.98
   17.97   18.42   47.82   16.68   18.42   35.97
   24.54   18.42   37.60   26.05   18.42   23.78
   27.67   18.42   11.30   28.81   18.42    8.03
   23.18   18.42    2.50   25.09   18.42    2.39
   16.69   18.42    1.09   18.45   18.42    0.70
   12.68   18.42    1.67   14.53   18.42    0.93
    9.94   18.42   17.02   10.27   18.42    9.13
   12.98   18.42   40.97   11.01   18.42   24.05
   19.41   18.42   53.31   17.42   18.42   41.20
   26.31   18.42   39.26   27.28   18.42   24.32
   30.51   18.42    9.56   30.26   18.42    6.79
   24.77   18.42    1.57   26.78   18.42    1.53
    8.67   18.42   17.26    9.26   18.42    8.71
