   93.83  100.00   91.13  110.14  100.00   34.71
   11
   27.00   28.12   24.34   32.42   28.12   10.51
   19.52   11.25    2.65   22.20   11.25    1.13
   31.82   28.12   16.51   38.01   28.12    7.11
   33.02   28.12    1.78   41.56   28.12    0.34
   13.22   11.25    1.84   16.38   11.25    0.68
    8.86   11.25    3.65   11.85   11.25    1.50
    6.47   11.25    6.50    9.01   11.25    3.01
   18.60   28.12   34.23   22.07   28.12   15.53
   11.19   11.25   35.63   10.58   11.25   16.07
   26.31   28.12   47.73   28.93   28.12   21.22
   15.57   11.25   30.02   15.32   11.25   12.66
