   95.54  100.00  107.67   95.54  100.00  107.67
   5
   41.10   30.82   20.05   35.32   26.98   18.60
   36.48   38.49    5.42   29.36   30.93    6.62
   17.31   30.34   20.42   17.49   28.20   20.59
   21.22   28.62   55.73   21.14   27.55   46.48
   33.03   27.55   49.49   31.38   27.01   45.34
