     95.1000   100.0000    109.120    113.800   100.0000    59.5200
   16
     98.7855   100.0000   102.2111    114.877   100.0000    60.4494
     33.4656    34.5853    62.3505    32.2783    30.3044    34.2044
     22.8001    19.5559    9.73800    31.9138    23.4185    6.98550
     20.8963    24.7783    38.5241    22.0998    22.4703    21.8847
     24.0552    20.5633    9.75154    32.5731    23.7471    6.83412
     47.0896    47.2818    42.5482    56.3222    48.0619    26.0597
     36.4078    36.1330    9.76643    44.1997    36.4433    6.28237
     20.6865    20.3128    34.3917    24.2232    20.9685    21.1378
     22.6092    13.3017    4.85681    34.8478    19.9546    3.78257
     6.81200    6.45318    4.88389    10.6047    8.47144    4.01362
     37.2080    37.9595    18.4009    45.6677    38.8754    11.6644
     25.6963    29.5146    14.7749    28.8941    27.4142    8.66266
     5.47966    6.38278    4.51560    7.02534    6.68871    3.38618
     38.0800    37.7835    32.0533    47.2134    39.6223    19.7355
     5.19261    4.86358    4.00650    7.82806    6.20269    3.17305
     61.8171    61.0128    73.2747    66.7198    57.3201    42.2058
