   96.97  100.00   95.29   96.31  100.00   43.71
   12
   27.02   28.12   21.16   27.90   28.12   13.27
   22.46   11.25    3.10   22.53   11.25    1.27
   33.32   28.12   14.68   34.41   28.12    8.92
   38.01   28.12    2.66   40.09   28.12    0.54
   15.27   11.25    2.10   15.76   11.25    0.65
   30.83   28.12    3.07   32.78   28.12    0.75
   10.77   11.25    3.72   11.29   11.25    1.69
    6.76   11.25    5.42    7.25   11.25    2.92
   19.66   28.12   26.43   19.85   28.12   18.20
   10.66   11.25   30.19   10.08   11.25   23.32
   25.06   28.12   37.69   25.07   28.12   26.06
   15.21   11.25   23.91   15.12   11.25   16.84
