     95.1000   100.0000    109.120   103.1200   100.0000    153.980
   17
     98.1050   100.0000    107.814   102.7786   100.0000    153.319
     24.5752    16.3891    9.05458    25.7155    16.6851    11.0173
     55.8646    57.5703    20.2915    53.1366    53.2705    25.9969
     21.9815    17.2106    10.7224    23.9905    18.7128    15.7091
     67.5978    68.4755    59.6442    68.2209    65.9390    81.8111
     50.2762    46.1427    16.4832    50.6199    44.4787    21.6524
     4.65854    5.15875    5.36901    5.66971    5.82494    8.51621
     5.11042    5.35595    15.0466    5.46598    5.28164    18.0142
     16.0496    16.5015    21.8143    21.3090    20.4183    34.7187
     3.37082    3.50534    3.15141    3.40338    3.41502    3.89041
     36.9549    35.5444    25.8329    36.4495    33.0811    32.8250
     30.3426    30.0814    24.7293    29.1208    27.2387    30.3122
     23.7420    29.0627    13.8607    22.8826    27.2639    18.5401
     14.5046    19.0273    11.2056    14.4285    18.2083    15.6645
     11.6731    11.2905    8.35847    12.2766    11.3006    11.3103
     58.9063    62.4940    26.5434    56.6001    58.7442    33.6341
     48.3211    41.8394    16.0169    48.1208    39.2495    20.1486
