-5 0.000182056420302607
-4.9 0.000184296176679149
-4.8 0.000186658562009419
-4.7 0.000189153722574083
-4.6 0.000191792936129075
-4.5 0.000194588771757613
-4.4 0.000197555277247337
-4.3 0.000200708199619007
-4.2 0.000204065245772834
-4.1 0.000207646391924342
-4 0.000211474252687367
-3.9 0.000215574523480903
-3.8 0.000219976513597522
-3.7 0.00022471379206033
-3.6 0.000229824974708622
-3.5 0.000235354689342378
-3.4 0.00024135476700165
-3.3 0.000247885722668759
-3.2 0.000255018609457378
-3.1 0.000262837359021604
-3 0.000271441760914302
-2.9 0.000280951290079441
-2.8 0.000291510072354908
-2.7 0.000303293394754011
-2.6 0.000316516339086127
-2.5 0.000331445373909341
-2.4 0.000348414129059246
-2.3 0.000367845178692101
-2.2 0.000390280607377448
-2.1 0.000416425661694735
-2 0.000447212309067805
-1.9 0.000483893787018512
-1.8 0.000528188639245689
-1.7 0.00058250603395665
-1.6 0.000650308838883496
-1.5 0.000736718461956831
-1.4 0.000849560851579797
-1.3 0.00100125324573779
-1.2 0.0012123724636234
-1.1 0.00151876998628971
-1 0.00198660885506514
-0.899999999999999 0.00274616206982295
-0.8 0.00407244432476908
-0.7 0.00658605974671398
-0.6 0.0117489283321442
-0.5 0.0229109027163418
-0.399999999999999 0.0464162260800359
-0.3 0.0891625684292419
-0.199999999999999 0.149812000272905
-0.0999999999999996 0.215927679034341
0 0.275067202223693
0.100000000000001 0.322571970525786
0.2 0.359425424084843
0.300000000000001 0.388290098759355
0.4 0.411589378770628
0.5 0.43106888024133
0.600000000000001 0.447884007616436
0.7 0.462779606134332
0.800000000000001 0.476237150408351
0.9 0.488573893258697
1 0.500005
1.1 0.510681460897546
1.2 0.520713112358335
1.3 0.53018271849678
1.4 0.539154712658965
1.5 0.547680731344388
1.6 0.555803198212555
1.7 0.563557703503629
1.8 0.570974625201275
1.9 0.578080262986497
2 0.584897652293027
2.1 0.591447163589768
2.2 0.597746954185301
2.3 0.603813316464817
2.4 0.609660951772404
2.5 0.615303189756252
2.6 0.62075216688489
2.7 0.626018973801418
2.8 0.631113778463558
2.9 0.636045930156448
3 0.64082404816974
3.1 0.645456098013604
3.2 0.649949457388291
3.3 0.654310973639111
3.4 0.658547014069833
3.5 0.662663510216781
3.6 0.666665996978536
3.7 0.670559647335276
3.8 0.674349303265305
3.9 0.678039503365729
4 0.681634507603389
4.1 0.685138319556553
4.2 0.688554706454115
4.3 0.691887217274725
4.4 0.695139199131404
4.5 0.698313812136362
4.6 0.701414042914796
4.7 0.704442716914487
4.8 0.707402509639365
4.9 0.710295956919288
5 0.713125464314595
